transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud,timestamp_utc,hour,minute,weekday,month,is_high_value,amount_log,account_age_bucket
TXN_204871,CUST_508,1,1833,56102,Mobile,2025-08-08 00:08:50,0,2025-08-08 00:08:50+00:00,0,8,4,8,1,10.93494456601683,established
TXN_201113,CUST_276,1,146,141503,Mobile,2025-08-17 08:12:22,0,2025-08-17 08:12:22+00:00,8,12,6,8,1,11.86008326421712,new
TXN_200191,CUST_243,1,302,5425,Mobile,2025-08-17 11:43:19,0,2025-08-17 11:43:19+00:00,11,43,6,8,0,8.598957493218878,new
TXN_201573,CUST_170,1,173,5329,Web,2025-08-03 18:31:08,0,2025-08-03 18:31:08+00:00,18,31,6,8,0,8.58110651715989,new
TXN_204180,CUST_563,1,409,4188,Mobile,2025-08-09 06:36:25,0,2025-08-09 06:36:25+00:00,6,36,5,8,0,8.340217320947035,new
TXN_203062,CUST_679,0,2702,22010,Mobile,2025-08-12 13:17:44,0,2025-08-12 13:17:44+00:00,13,17,1,8,0,9.999297607382104,old
TXN_202207,CUST_323,0,430,11902,ATM,2025-08-07 06:27:09,0,2025-08-07 06:27:09+00:00,6,27,3,8,0,9.38454574816788,new
TXN_202607,CUST_744,1,2949,120092,POS,2025-08-03 14:41:08,0,2025-08-03 14:41:08+00:00,14,41,6,8,1,11.696021721606757,old
TXN_201039,CUST_794,1,1347,3049,Mobile,2025-08-10 12:10:42,0,2025-08-10 12:10:42+00:00,12,10,6,8,0,8.022896869601457,recent
TXN_204153,CUST_657,1,1056,10333,Mobile,2025-08-04 14:08:05,0,2025-08-04 14:08:05+00:00,14,8,0,8,0,9.24319470884713,recent
TXN_201993,CUST_584,1,776,266622,POS,2025-08-06 13:49:19,0,2025-08-06 13:49:19+00:00,13,49,2,8,1,12.49359095457346,recent
TXN_201138,CUST_122,0,699,8594,POS,2025-08-14 11:34:32,1,2025-08-14 11:34:32+00:00,11,34,3,8,0,9.05893591781695,new
TXN_204393,CUST_124,1,2726,5895,Web,2025-08-02 02:43:59,0,2025-08-02 02:43:59+00:00,2,43,5,8,0,8.682029433869172,old
TXN_201576,CUST_618,1,273,247479,Web,2025-08-16 22:46:12,1,2025-08-16 22:46:12+00:00,22,46,5,8,1,12.419085049644924,new
TXN_200452,CUST_294,0,983,3866,ATM,2025-08-18 04:43:13,0,2025-08-18 04:43:13+00:00,4,43,0,8,0,8.260234291607297,recent
TXN_204712,CUST_409,1,1395,4667,POS,2025-08-11 05:08:02,0,2025-08-11 05:08:02+00:00,5,8,0,8,0,8.448485993406447,recent
TXN_202704,CUST_402,1,346,4083,Mobile,2025-08-11 14:49:01,0,2025-08-11 14:49:01+00:00,14,49,0,8,0,8.314832179284556,new
TXN_200238,CUST_454,1,769,16129,ATM,2025-08-09 11:54:03,1,2025-08-09 11:54:03+00:00,11,54,5,8,0,9.688436171119257,recent
TXN_201956,CUST_310,1,2229,11591,Web,2025-08-24 06:30:22,0,2025-08-24 06:30:22+00:00,6,30,6,8,0,9.358070484000518,established
TXN_203354,CUST_617,1,931,12067,Web,2025-08-02 06:31:42,0,2025-08-02 06:31:42+00:00,6,31,5,8,0,9.398312600278953,recent
TXN_201877,CUST_660,1,585,109326,Web,2025-08-05 23:51:35,0,2025-08-05 23:51:35+00:00,23,51,1,8,1,11.60209867019108,new
TXN_200571,CUST_448,1,1626,12430,Mobile,2025-08-20 09:56:30,0,2025-08-20 09:56:30+00:00,9,56,2,8,0,9.427948631791716,established
TXN_204333,CUST_315,1,88,4012,Web,2025-08-21 04:18:53,0,2025-08-21 04:18:53+00:00,4,18,3,8,0,8.297294370266917,new
TXN_202294,CUST_353,1,1978,3776,Web,2025-08-10 02:15:45,0,2025-08-10 02:15:45+00:00,2,15,6,8,0,8.236685322712457,established
TXN_200724,CUST_567,1,32,4436,Web,2025-08-22 07:46:41,0,2025-08-22 07:46:41+00:00,7,46,4,8,0,8.39773375137891,new
TXN_204319,CUST_786,1,1661,5216,Web,2025-08-12 19:00:42,0,2025-08-12 19:00:42+00:00,19,0,1,8,0,8.559677803022392,established
TXN_200296,CUST_353,1,1922,6861,Mobile,2025-08-15 23:52:59,0,2025-08-15 23:52:59+00:00,23,52,4,8,0,8.833754223418396,established
TXN_204127,CUST_163,1,1672,10101,Mobile,2025-08-05 19:48:42,0,2025-08-05 19:48:42+00:00,19,48,1,8,0,9.220488703027998,established
TXN_201860,CUST_165,1,2756,19296,POS,2025-08-11 14:31:14,0,2025-08-11 14:31:14+00:00,14,31,0,8,0,9.867704922396356,old
TXN_203341,CUST_552,1,207,71517,Mobile,2025-08-16 06:47:12,0,2025-08-16 06:47:12+00:00,6,47,5,8,1,11.177704445250573,new
TXN_202806,CUST_787,1,820,8684,Web,2025-08-16 19:01:58,0,2025-08-16 19:01:58+00:00,19,1,5,8,0,9.069352678675203,recent
TXN_204743,CUST_776,1,437,2958,Mobile,2025-08-05 22:04:48,0,2025-08-05 22:04:48+00:00,22,4,1,8,0,7.99260665240021,new
TXN_201577,CUST_457,1,969,5772,Web,2025-08-06 00:17:19,0,2025-08-06 00:17:19+00:00,0,17,2,8,0,8.660947155060933,recent
TXN_200095,CUST_251,1,392,3622,Web,2025-08-02 22:36:43,0,2025-08-02 22:36:43+00:00,22,36,5,8,0,8.195057690895077,new
TXN_200806,CUST_494,1,2233,6740,Mobile,2025-08-06 11:33:34,0,2025-08-06 11:33:34+00:00,11,33,2,8,0,8.815963560853438,established
TXN_202537,CUST_332,1,2944,4097,ATM,2025-08-15 03:11:24,0,2025-08-15 03:11:24+00:00,3,11,4,8,0,8.318254328798846,old
TXN_201143,CUST_683,0,513,197834,ATM,2025-08-15 02:28:28,0,2025-08-15 02:28:28+00:00,2,28,4,8,1,12.195188628928095,new
TXN_203724,CUST_213,0,416,5605,Mobile,2025-08-06 08:03:19,1,2025-08-06 08:03:19+00:00,8,3,2,8,0,8.631592731724734,new
TXN_204827,CUST_541,1,606,3911,Mobile,2025-08-11 08:08:29,0,2025-08-11 08:08:29+00:00,8,8,0,8,0,8.271804031154709,new
TXN_202361,CUST_322,1,2327,9253,ATM,2025-08-20 02:25:51,0,2025-08-20 02:25:51+00:00,2,25,2,8,0,9.132811169466946,old
TXN_202180,CUST_175,0,2941,12118,Web,2025-08-09 20:43:44,0,2025-08-09 20:43:44+00:00,20,43,5,8,0,9.402529747968488,old
TXN_201523,CUST_167,1,190,12140,Mobile,2025-08-07 16:03:45,0,2025-08-07 16:03:45+00:00,16,3,3,8,0,9.404343433543977,new
TXN_202696,CUST_113,1,691,1849,POS,2025-08-25 03:06:58,0,2025-08-25 03:06:58+00:00,3,6,0,8,0,7.52294091807237,new
TXN_202769,CUST_414,1,1556,5554,Mobile,2025-08-13 04:28:09,0,2025-08-13 04:28:09+00:00,4,28,2,8,0,8.62245370207373,established
TXN_202618,CUST_506,1,2774,66675,POS,2025-08-24 16:51:26,0,2025-08-24 16:51:26+00:00,16,51,6,8,1,11.10760034706298,old
TXN_201234,CUST_647,1,2708,197559,Mobile,2025-08-07 21:55:42,0,2025-08-07 21:55:42+00:00,21,55,3,8,1,12.193797614654562,old
TXN_200060,CUST_389,0,391,2865,Mobile,2025-08-15 18:21:30,0,2025-08-15 18:21:30+00:00,18,21,4,8,0,7.960672608388117,new
TXN_200233,CUST_149,1,2062,7791,Web,2025-08-13 20:17:12,0,2025-08-13 20:17:12+00:00,20,17,2,8,0,8.960852845322371,established
TXN_204476,CUST_340,1,2472,3679,Mobile,2025-08-09 10:55:44,0,2025-08-09 10:55:44+00:00,10,55,5,8,0,8.210668031162976,old
TXN_204076,CUST_515,0,1538,6224,Mobile,2025-08-05 03:08:46,0,2025-08-05 03:08:46+00:00,3,8,1,8,0,8.736328721332908,established
TXN_201949,CUST_782,1,1421,18872,POS,2025-08-10 06:33:24,0,2025-08-10 06:33:24+00:00,6,33,6,8,0,9.84548760823814,recent
TXN_200598,CUST_209,1,2505,12558,Web,2025-08-03 09:56:17,0,2025-08-03 09:56:17+00:00,9,56,6,8,0,9.438192819018129,old
TXN_204660,CUST_288,1,2439,8768,Web,2025-08-16 11:49:04,0,2025-08-16 11:49:04+00:00,11,49,5,8,0,9.078978053779355,old
TXN_201379,CUST_276,0,715,7204,Mobile,2025-08-08 18:51:01,0,2025-08-08 18:51:01+00:00,18,51,4,8,0,8.882530508433623,new
TXN_203633,CUST_384,0,1168,229769,Web,2025-08-18 04:08:47,0,2025-08-18 04:08:47+00:00,4,8,0,8,1,12.34483408757175,recent
TXN_202340,CUST_448,1,1281,11420,Web,2025-08-05 02:14:05,1,2025-08-05 02:14:05+00:00,2,14,1,8,0,9.343209045050608,recent
TXN_204217,CUST_177,1,1603,7102,Web,2025-08-05 00:49:23,0,2025-08-05 00:49:23+00:00,0,49,1,8,0,8.86827250899781,established
TXN_201409,CUST_397,1,334,10730,Mobile,2025-08-12 02:46:29,0,2025-08-12 02:46:29+00:00,2,46,1,8,0,9.280892027927129,new
TXN_202306,CUST_641,1,1670,6852,ATM,2025-08-01 04:18:04,0,2025-08-01 04:18:04+00:00,4,18,4,8,0,8.832441791585824,established
TXN_203039,CUST_385,1,271,2546,POS,2025-08-14 23:21:37,0,2025-08-14 23:21:37+00:00,23,21,3,8,0,7.842671474979457,new
TXN_200498,CUST_368,1,1480,31910,POS,2025-08-19 10:37:08,0,2025-08-19 10:37:08+00:00,10,37,1,8,0,10.370706056919774,recent
TXN_202239,CUST_577,1,1656,260677,Mobile,2025-08-19 19:10:50,0,2025-08-19 19:10:50+00:00,19,10,1,8,1,12.471041208175055,established
TXN_203618,CUST_603,1,2493,9904,Web,2025-08-11 15:28:03,0,2025-08-11 15:28:03+00:00,15,28,0,8,0,9.20079495913265,old
TXN_200472,CUST_718,1,1421,8736,Web,2025-08-12 10:58:22,0,2025-08-12 10:58:22+00:00,10,58,1,8,0,9.075322160298096,recent
TXN_201782,CUST_312,1,703,9199,Mobile,2025-08-17 03:41:29,0,2025-08-17 03:41:29+00:00,3,41,6,8,0,9.126958763037132,new
TXN_203316,CUST_127,1,1789,3980,Mobile,2025-08-09 16:17:44,0,2025-08-09 16:17:44+00:00,16,17,5,8,0,8.289288323000317,established
TXN_204868,CUST_699,1,2444,48011,ATM,2025-08-20 02:26:50,0,2025-08-20 02:26:50+00:00,2,26,2,8,0,10.779206258645235,old
TXN_203136,CUST_183,1,2564,3942,Web,2025-08-18 17:53:17,0,2025-08-18 17:53:17+00:00,17,53,0,8,0,8.279697133877628,old
TXN_203712,CUST_506,1,644,6022,Web,2025-08-08 04:29:04,0,2025-08-08 04:29:04+00:00,4,29,4,8,0,8.70334075304372,new
TXN_203576,CUST_360,1,2298,18885,Web,2025-08-20 05:50:05,0,2025-08-20 05:50:05+00:00,5,50,2,8,0,9.846176185823014,old
TXN_202829,CUST_366,1,890,224490,POS,2025-08-07 23:18:20,0,2025-08-07 23:18:20+00:00,23,18,3,8,1,12.321590896273998,recent
TXN_201533,CUST_432,1,1579,5175,Mobile,2025-08-06 20:09:38,0,2025-08-06 20:09:38+00:00,20,9,2,8,0,8.551787836180736,established
TXN_200352,CUST_479,1,2395,5515,Web,2025-08-16 18:59:40,0,2025-08-16 18:59:40+00:00,18,59,5,8,0,8.615408238913192,old
TXN_202006,CUST_413,1,2722,2926,Web,2025-08-17 16:12:08,0,2025-08-17 16:12:08+00:00,16,12,6,8,0,7.981733286691885,old
TXN_204584,CUST_573,1,678,219552,Mobile,2025-08-19 04:12:38,0,2025-08-19 04:12:38+00:00,4,12,1,8,1,12.299348940209876,new
TXN_200059,CUST_782,0,1596,9134,Mobile,2025-08-17 22:30:51,0,2025-08-17 22:30:51+00:00,22,30,6,8,0,9.119868468812108,established
TXN_201123,CUST_316,1,2265,12084,Web,2025-08-09 19:25:17,0,2025-08-09 19:25:17+00:00,19,25,5,8,0,9.399720293137584,old
TXN_201565,CUST_682,0,2108,12537,Web,2025-08-08 00:44:44,0,2025-08-08 00:44:44+00:00,0,44,4,8,0,9.436519311833914,established
TXN_201465,CUST_620,1,473,17393,Web,2025-08-01 01:04:03,0,2025-08-01 01:04:03+00:00,1,4,4,8,0,9.76388059814971,new
TXN_201021,CUST_424,1,267,5824,Mobile,2025-08-09 09:57:12,1,2025-08-09 09:57:12+00:00,9,57,5,8,0,8.669914278433902,new
TXN_204663,CUST_577,1,198,258795,Mobile,2025-08-14 01:45:54,1,2025-08-14 01:45:54+00:00,1,45,3,8,1,12.463795385538898,new
TXN_203544,CUST_344,1,1452,5242,Mobile,2025-08-05 21:14:50,0,2025-08-05 21:14:50+00:00,21,14,1,8,0,8.564649132572534,recent
TXN_202010,CUST_579,0,939,16522,ATM,2025-08-08 13:20:08,0,2025-08-08 13:20:08+00:00,13,20,4,8,0,9.71250862865099,recent
TXN_200788,CUST_409,1,2942,195680,Mobile,2025-08-13 10:35:23,1,2025-08-13 10:35:23+00:00,10,35,2,8,1,12.184241061292242,old
TXN_202030,CUST_658,1,1391,7040,Mobile,2025-08-24 04:04:26,0,2025-08-24 04:04:26+00:00,4,4,6,8,0,8.859505484519133,recent
TXN_203706,CUST_318,1,1489,7810,Mobile,2025-08-04 18:16:42,0,2025-08-04 18:16:42+00:00,18,16,0,8,0,8.963288275610298,established
TXN_201237,CUST_293,1,2480,9268,Web,2025-08-05 23:39:27,0,2025-08-05 23:39:27+00:00,23,39,1,8,0,9.134430777875831,old
TXN_202759,CUST_184,1,576,187131,Web,2025-08-16 09:05:39,1,2025-08-16 09:05:39+00:00,9,5,5,8,1,12.139569529171895,new
TXN_202902,CUST_136,1,1536,6483,Web,2025-08-08 23:01:51,0,2025-08-08 23:01:51+00:00,23,1,4,8,0,8.777092882855566,established
TXN_203845,CUST_318,0,1896,6776,Mobile,2025-08-03 10:10:32,0,2025-08-03 10:10:32+00:00,10,10,6,8,0,8.821289805136113,established
TXN_203677,CUST_661,1,2144,9862,Web,2025-08-23 19:13:46,0,2025-08-23 19:13:46+00:00,19,13,5,8,0,9.196545660953994,established
TXN_204971,CUST_453,0,2951,4046,Web,2025-08-17 12:56:27,0,2025-08-17 12:56:27+00:00,12,56,6,8,0,8.305731144875866,old
TXN_200467,CUST_116,1,1052,216774,Mobile,2025-08-07 22:34:59,0,2025-08-07 22:34:59+00:00,22,34,3,8,1,12.286615228245362,recent
TXN_204190,CUST_436,1,2800,240164,Web,2025-08-10 10:49:10,0,2025-08-10 10:49:10+00:00,10,49,6,8,1,12.389081466104264,old
TXN_202151,CUST_418,1,959,4203,Mobile,2025-08-25 07:00:37,0,2025-08-25 07:00:37+00:00,7,0,0,8,0,8.343791731996841,recent
TXN_203983,CUST_224,1,1391,6193,Mobile,2025-08-08 19:34:46,0,2025-08-08 19:34:46+00:00,19,34,4,8,0,8.731336360533149,recent
TXN_203725,CUST_548,1,2389,11014,Mobile,2025-08-09 06:57:04,0,2025-08-09 06:57:04+00:00,6,57,5,8,0,9.307013259236443,old
TXN_200560,CUST_430,1,174,3949,Mobile,2025-08-25 21:13:27,0,2025-08-25 21:13:27+00:00,21,13,0,8,0,8.281470857895167,new
TXN_202848,CUST_366,1,1611,6744,Mobile,2025-08-13 06:20:52,0,2025-08-13 06:20:52+00:00,6,20,2,8,0,8.816556768641856,established
TXN_204273,CUST_690,1,2719,16336,Mobile,2025-08-13 08:23:32,0,2025-08-13 08:23:32+00:00,8,23,2,8,0,9.701187753026508,old
TXN_200949,CUST_750,0,1676,14906,Mobile,2025-08-20 13:43:39,0,2025-08-20 13:43:39+00:00,13,43,2,8,0,9.60958618027043,established
TXN_200681,CUST_226,0,1189,125998,ATM,2025-08-13 01:37:06,0,2025-08-13 01:37:06+00:00,1,37,2,8,1,11.744029249394185,recent
TXN_201529,CUST_773,1,2281,22735,Web,2025-08-13 17:49:36,0,2025-08-13 17:49:36+00:00,17,49,2,8,0,10.03170485033688,old
TXN_203729,CUST_403,1,2390,4441,Mobile,2025-08-06 12:39:07,0,2025-08-06 12:39:07+00:00,12,39,2,8,0,8.398860004454372,old
TXN_201315,CUST_693,1,661,4242,POS,2025-08-14 18:46:44,0,2025-08-14 18:46:44+00:00,18,46,3,8,0,8.353025845202325,new
TXN_203589,CUST_283,1,2046,5593,Mobile,2025-08-20 18:12:51,0,2025-08-20 18:12:51+00:00,18,12,2,8,0,8.629449873761905,established
TXN_203821,CUST_575,1,841,8625,POS,2025-08-17 17:51:57,0,2025-08-17 17:51:57+00:00,17,51,6,8,0,9.062536177207788,recent
TXN_200600,CUST_480,1,628,7099,Web,2025-08-08 14:10:04,0,2025-08-08 14:10:04+00:00,14,10,4,8,0,8.867850063029406,new
TXN_203758,CUST_786,1,1333,4633,Web,2025-08-05 09:53:15,0,2025-08-05 09:53:15+00:00,9,53,1,8,0,8.441175704992322,recent
TXN_202241,CUST_449,1,387,7637,Web,2025-08-21 00:10:54,0,2025-08-21 00:10:54+00:00,0,10,3,8,0,8.940891067785461,new
TXN_202441,CUST_634,1,1623,4707,ATM,2025-08-20 12:06:01,0,2025-08-20 12:06:01+00:00,12,6,2,8,0,8.457018468380168,established
TXN_203240,CUST_516,1,2452,3719,POS,2025-08-24 22:25:55,0,2025-08-24 22:25:55+00:00,22,25,6,8,0,8.221478947267192,old
TXN_202551,CUST_157,1,2515,12019,ATM,2025-08-07 19:13:33,0,2025-08-07 19:13:33+00:00,19,13,3,8,0,9.394327208089198,old
TXN_202539,CUST_370,1,221,7915,ATM,2025-08-25 13:14:01,0,2025-08-25 13:14:01+00:00,13,14,0,8,0,8.976641306722456,new
TXN_204036,CUST_576,0,2327,160932,Web,2025-08-20 03:48:56,0,2025-08-20 03:48:56+00:00,3,48,2,8,1,11.988743408284224,old
TXN_202432,CUST_135,1,1473,6296,Mobile,2025-08-25 13:20:11,0,2025-08-25 13:20:11+00:00,13,20,0,8,0,8.747828608488742,recent
TXN_204813,CUST_442,1,1678,13633,ATM,2025-08-14 13:08:43,0,2025-08-14 13:08:43+00:00,13,8,3,8,0,9.52032195192273,established
TXN_202492,CUST_477,1,2052,7481,ATM,2025-08-06 11:22:09,0,2025-08-06 11:22:09+00:00,11,22,2,8,0,8.920255414908091,established
TXN_202079,CUST_256,0,2776,9874,Web,2025-08-22 18:25:10,0,2025-08-22 18:25:10+00:00,18,25,4,8,0,9.197761589769325,old
TXN_204843,CUST_470,1,1664,20639,POS,2025-08-14 18:41:54,0,2025-08-14 18:41:54+00:00,18,41,3,8,0,9.9349862195955,established
TXN_201685,CUST_302,1,1128,8709,Web,2025-08-17 19:10:00,0,2025-08-17 19:10:00+00:00,19,10,6,8,0,9.072227069846548,recent
TXN_203968,CUST_591,1,1602,6430,Mobile,2025-08-18 23:37:45,0,2025-08-18 23:37:45+00:00,23,37,0,8,0,8.768885326134862,established
TXN_202299,CUST_513,0,2125,98095,Web,2025-08-11 17:20:33,0,2025-08-11 17:20:33+00:00,17,20,0,8,1,11.49370187000247,established
TXN_201556,CUST_304,1,225,7516,Web,2025-08-02 19:23:57,0,2025-08-02 19:23:57+00:00,19,23,5,8,0,8.924922401177469,new
TXN_200368,CUST_591,0,2713,3283,Web,2025-08-04 11:02:27,0,2025-08-04 11:02:27+00:00,11,2,0,8,0,8.096817470572319,old
TXN_202230,CUST_318,1,2984,14476,POS,2025-08-05 10:22:30,0,2025-08-05 10:22:30+00:00,10,22,1,8,0,9.580316462154045,old
TXN_201906,CUST_437,1,1798,12007,ATM,2025-08-23 06:05:52,0,2025-08-23 06:05:52+00:00,6,5,5,8,0,9.393328373313295,established
TXN_201451,CUST_151,1,1833,15294,Web,2025-08-20 08:53:57,0,2025-08-20 08:53:57+00:00,8,53,2,8,0,9.635281256585005,established
TXN_200022,CUST_630,1,2184,176991,Web,2025-08-18 15:40:14,1,2025-08-18 15:40:14+00:00,15,40,0,8,1,12.083859812794405,established
TXN_203828,CUST_293,0,1519,276510,ATM,2025-08-11 19:49:00,0,2025-08-11 19:49:00+00:00,19,49,0,8,1,12.530005882155011,established
TXN_200559,CUST_564,1,1464,6091,Mobile,2025-08-16 03:08:42,0,2025-08-16 03:08:42+00:00,3,8,5,8,0,8.714731714015052,recent
TXN_201118,CUST_528,1,432,8547,Mobile,2025-08-17 16:38:26,0,2025-08-17 16:38:26+00:00,16,38,6,8,0,9.05345261643904,new
TXN_201164,CUST_440,1,488,20055,Mobile,2025-08-02 14:05:11,0,2025-08-02 14:05:11+00:00,14,5,5,8,0,9.90628363983813,new
TXN_202308,CUST_795,0,1223,8955,POS,2025-08-25 01:24:37,0,2025-08-25 01:24:37+00:00,1,24,0,8,0,9.100078977718644,recent
TXN_201785,CUST_210,1,1097,187814,Web,2025-08-20 23:38:22,0,2025-08-20 23:38:22+00:00,23,38,2,8,1,12.143212714771158,recent
TXN_203020,CUST_304,1,1920,170427,Web,2025-08-04 15:55:56,0,2025-08-04 15:55:56+00:00,15,55,0,8,1,12.04606819912725,established
TXN_202874,CUST_306,1,1282,6464,Mobile,2025-08-17 04:59:49,0,2025-08-17 04:59:49+00:00,4,59,6,8,0,8.774158291205957,recent
TXN_204042,CUST_439,1,2449,4439,Web,2025-08-20 05:24:54,1,2025-08-20 05:24:54+00:00,5,24,2,8,0,8.39840965542627,old
TXN_204981,CUST_290,0,2444,7716,Web,2025-08-13 01:54:09,0,2025-08-13 01:54:09+00:00,1,54,2,8,0,8.951180966457603,old
TXN_204474,CUST_172,1,1246,2937,Web,2025-08-01 07:16:59,0,2025-08-01 07:16:59+00:00,7,16,4,8,0,7.9854843567338225,recent
TXN_204210,CUST_440,1,1494,12850,Web,2025-08-12 01:06:16,0,2025-08-12 01:06:16+00:00,1,6,1,8,0,9.461176908307142,established
TXN_204443,CUST_279,1,1328,10380,POS,2025-08-05 13:55:35,0,2025-08-05 13:55:35+00:00,13,55,1,8,0,9.247732491193243,recent
TXN_201642,CUST_700,1,684,8360,Web,2025-08-07 07:13:21,1,2025-08-07 07:13:21+00:00,7,13,3,8,0,9.031333316150056,new
TXN_201090,CUST_627,1,1300,18241,POS,2025-08-25 15:52:07,0,2025-08-25 15:52:07+00:00,15,52,0,8,0,9.811481906740104,recent
TXN_200427,CUST_733,1,1516,6001,Mobile,2025-08-07 17:32:43,0,2025-08-07 17:32:43+00:00,17,32,3,8,0,8.699848026000312,established
TXN_203303,CUST_301,1,691,3314,POS,2025-08-06 13:12:57,0,2025-08-06 13:12:57+00:00,13,12,2,8,0,8.106212902619962,new
TXN_200485,CUST_777,0,2622,202280,Mobile,2025-08-02 20:06:59,0,2025-08-02 20:06:59+00:00,20,6,5,8,1,12.217413098824176,old
TXN_201978,CUST_254,1,1218,4792,Web,2025-08-09 01:26:01,0,2025-08-09 01:26:01+00:00,1,26,5,8,0,8.474911799159631,recent
TXN_202416,CUST_558,1,1079,5290,Mobile,2025-08-09 03:48:19,0,2025-08-09 03:48:19+00:00,3,48,5,8,0,8.57376254290413,recent
TXN_200435,CUST_152,1,671,291314,Mobile,2025-08-09 20:02:12,0,2025-08-09 20:02:12+00:00,20,2,5,8,1,12.582160434927662,new
TXN_203762,CUST_432,1,2492,7097,Mobile,2025-08-05 10:46:33,0,2025-08-05 10:46:33+00:00,10,46,1,8,0,8.867568333206442,old
TXN_202713,CUST_221,1,700,83471,Web,2025-08-06 07:02:10,0,2025-08-06 07:02:10+00:00,7,2,2,8,1,11.332266525262174,new
TXN_201764,CUST_224,1,477,7862,Web,2025-08-13 20:57:54,0,2025-08-13 20:57:54+00:00,20,57,2,8,0,8.969923491991516,new
TXN_202595,CUST_495,0,1991,3126,POS,2025-08-18 19:43:17,0,2025-08-18 19:43:17+00:00,19,43,0,8,0,8.047829357457841,established
TXN_202867,CUST_327,1,2083,6836,Mobile,2025-08-19 05:55:18,0,2025-08-19 05:55:18+00:00,5,55,1,8,0,8.830104317913793,established
TXN_202786,CUST_668,1,1515,6928,Web,2025-08-01 04:44:50,0,2025-08-01 04:44:50+00:00,4,44,4,8,0,8.843470781627381,established
TXN_204540,CUST_707,1,286,85159,Mobile,2025-08-14 11:52:54,0,2025-08-14 11:52:54+00:00,11,52,3,8,1,11.352287119007416,new
TXN_200603,CUST_599,1,875,11277,ATM,2025-08-08 08:32:46,0,2025-08-08 08:32:46+00:00,8,32,4,8,0,9.330609204367128,recent
TXN_204423,CUST_319,1,1077,8619,Web,2025-08-11 03:41:34,0,2025-08-11 03:41:34+00:00,3,41,0,8,0,9.06184036365774,recent
TXN_203467,CUST_191,1,2212,6507,Web,2025-08-22 02:12:04,0,2025-08-22 02:12:04+00:00,2,12,4,8,0,8.780787468338929,established
TXN_204804,CUST_380,1,1149,6612,Mobile,2025-08-09 08:12:06,0,2025-08-09 08:12:06+00:00,8,12,5,8,0,8.796792687674662,recent
TXN_203217,CUST_221,1,216,90282,Web,2025-08-18 05:53:02,0,2025-08-18 05:53:02+00:00,5,53,0,8,1,11.410704460330631,new
TXN_201715,CUST_399,0,2713,7726,Mobile,2025-08-03 17:35:45,0,2025-08-03 17:35:45+00:00,17,35,6,8,0,8.952475967933584,old
TXN_200612,CUST_313,0,1862,6714,Mobile,2025-08-12 18:55:32,0,2025-08-12 18:55:32+00:00,18,55,1,8,0,8.812099108957337,established
TXN_200294,CUST_370,1,943,225017,Web,2025-08-07 16:13:32,1,2025-08-07 16:13:32+00:00,16,13,3,8,1,12.323935677986729,recent
TXN_204907,CUST_325,1,2773,11232,Mobile,2025-08-21 06:16:21,0,2025-08-21 06:16:21+00:00,6,16,3,8,0,9.326611153641569,old
TXN_204044,CUST_683,1,1350,4867,Mobile,2025-08-05 17:31:07,0,2025-08-05 17:31:07+00:00,17,31,1,8,0,8.490438454107418,recent
TXN_201594,CUST_624,1,2777,2829,ATM,2025-08-04 03:20:34,0,2025-08-04 03:20:34+00:00,3,20,0,8,0,7.948031990637284,old
TXN_203822,CUST_267,1,1654,6380,Mobile,2025-08-03 19:26:21,0,2025-08-03 19:26:21+00:00,19,26,6,8,0,8.761080103868347,established
TXN_200996,CUST_253,1,1713,7124,Web,2025-08-01 07:44:40,0,2025-08-01 07:44:40+00:00,7,44,4,8,0,8.871365005136852,established
TXN_201174,CUST_564,1,2500,127624,Web,2025-08-01 23:24:38,0,2025-08-01 23:24:38+00:00,23,24,4,8,1,11.756851555466966,old
TXN_203336,CUST_159,1,1794,1656,POS,2025-08-23 20:22:10,0,2025-08-23 20:22:10+00:00,20,22,5,8,0,7.412764017426562,established
TXN_200644,CUST_732,1,1214,8055,Web,2025-08-25 10:28:50,0,2025-08-25 10:28:50+00:00,10,28,0,8,0,8.994172434398399,recent
TXN_203382,CUST_190,1,1756,25355,Web,2025-08-01 04:03:48,0,2025-08-01 04:03:48+00:00,4,3,4,8,0,10.140770667404055,established
TXN_200655,CUST_379,1,611,5227,POS,2025-08-04 16:54:45,0,2025-08-04 16:54:45+00:00,16,54,0,8,0,8.561784074744113,new
TXN_202844,CUST_490,0,2400,3964,Web,2025-08-12 14:04:54,0,2025-08-12 14:04:54+00:00,14,4,1,8,0,8.285261134068948,old
TXN_200831,CUST_635,1,944,24277,ATM,2025-08-21 18:37:07,0,2025-08-21 18:37:07+00:00,18,37,3,8,0,10.097325869457748,recent
TXN_202775,CUST_393,1,1909,16322,Web,2025-08-02 18:35:47,0,2025-08-02 18:35:47+00:00,18,35,5,8,0,9.700330435154036,established
TXN_200883,CUST_169,0,1519,5426,POS,2025-08-02 12:21:09,0,2025-08-02 12:21:09+00:00,12,21,5,8,0,8.599141774063405,established
TXN_204491,CUST_656,1,1279,4881,Web,2025-08-21 14:45:42,0,2025-08-21 14:45:42+00:00,14,45,3,8,0,8.493310250952906,recent
TXN_200063,CUST_609,1,1205,147306,Web,2025-08-11 19:55:08,1,2025-08-11 19:55:08+00:00,19,55,0,8,1,11.9002741233854,recent
